	userId	movieId	rating	timest
80626	687	294	3	884651894
41056	489	243	4	891445389
89401	913	164	2	880826620
1691	16	56	5	877719863
7153	301	511	4	882075803
51453	115	279	3	881170725
9423	113	327	5	875076987
53598	325	480	4	891478455
31171	15	676	4	879455871
46822	545	258	3	879898617
83010	694	427	4	875727226
15894	42	977	2	881106541
19946	117	1014	3	886021192
55822	727	63	2	883713454
85521	796	779	3	893048713
71965	698	525	1	886367615
76515	293	229	2	888907726
33417	318	191	5	884496069
52917	716	186	3	879795867
5804	179	354	4	892151331
29427	411	195	3	891035239
71084	450	102	4	882468047
65798	817	840	2	874816007
95880	747	195	4	888640136
17537	254	443	3	886473547
20626	450	382	3	882377479
73759	606	475	4	878143785
8068	119	188	4	874781742
92148	851	480	5	875731406
68689	13	722	3	882399528
62620	815	596	5	878692043
34731	358	324	4	891269077
52686	683	303	3	893283104
64046	699	98	4	878883038
14770	67	833	4	875379794
83337	429	685	3	882387434
57107	796	322	3	892611953
95677	806	234	4	882388036
44979	318	722	4	884497546
62676	796	1101	5	892690382
89213	924	318	5	885458060
99072	1	94	2	875072956
87097	782	1513	2	891499440
12472	292	234	5	881105245
7823	301	77	3	882076751
3814	190	340	1	891033153
91860	943	56	5	888639269
98425	766	161	3	891310372
81163	620	172	4	889988146
94770	911	603	5	892838864
24784	178	281	3	882824028
25117	22	105	1	878887347
62348	710	496	4	882063793
36772	286	428	5	877532303
11678	181	748	1	878961368
74673	800	294	3	887645970
20334	312	1167	4	891699295
11047	393	633	2	887746091
70869	641	513	5	879370150
79382	669	268	3	891517159
16571	389	404	5	880087200
46554	429	141	3	882386966
89589	902	95	4	879465834
32770	359	121	4	886453373
80008	496	196	3	876066374
38951	110	689	3	886987584
77895	62	1133	4	879376332
69305	532	277	5	893119439
85934	392	11	4	891038371
15086	222	452	1	878184514
70690	932	209	5	891250258
52574	560	277	3	879976731
53330	699	221	4	878882667
97355	847	50	4	878774969
87007	795	998	3	883255182
43898	634	508	4	880067125
19024	297	70	5	875239619
62421	625	254	3	891273897
59189	650	228	4	891369954
18681	24	358	3	875246012
92770	870	223	4	878737979
28916	303	1510	3	879485659
65796	697	323	4	882621621
78449	450	392	4	887660762
11703	14	9	4	879119260
57925	757	1188	3	888466651
50748	250	191	5	878091869
85566	716	630	4	879796138
57317	514	154	4	875462689
93289	930	50	2	879534410
45300	569	225	3	879794408
80816	831	905	4	891354020
57416	763	111	2	878918871
13885	16	31	5	877717956
72171	733	1226	3	879535968
29778	474	517	4	887925916
84186	561	739	2	885810271
69455	896	1406	3	887160676
69676	847	7	3	878775647
57351	488	304	4	891293606
59679	416	553	4	886317079
28104	327	582	4	887822711
98348	262	70	4	879962517
26265	13	689	2	881515735
28744	276	99	4	874792907
8113	87	79	5	879875856
12366	100	342	3	891375454
94624	748	58	4	879455083
52704	796	229	3	893048471
38568	104	311	1	888442112
97862	484	241	3	891195390
24327	466	331	5	890284231
36864	458	709	4	886396192
75308	109	810	3	880583410
57949	490	410	4	875428570
82341	935	405	4	884472704
54539	500	100	4	883865104
36888	234	429	4	892079434
16316	269	254	1	891456565
23700	435	403	4	884132756
96075	280	12	5	891700803
20836	471	95	4	889827822
61432	116	640	3	876453560
92371	407	498	4	875046427
46512	727	441	2	883711924
8010	233	492	5	880923253
91341	927	535	3	879181694
91357	474	9	5	887916203
8078	91	529	4	891438977
23236	286	417	3	877533993
33251	406	498	5	879445378
28523	474	199	5	887927456
36883	406	203	4	882480891
24538	85	100	3	879452693
36243	342	1315	1	875318742
27816	75	304	2	884051610
41432	283	433	4	879298333
40466	645	1018	3	892053518
89969	907	1016	5	880158939
7170	233	644	5	880610635
92631	749	566	3	878849857
95811	753	328	3	891401167
29367	467	124	5	879532534
21214	255	831	4	883216902
40446	399	210	3	882342805
22713	112	879	4	884992566
95125	916	132	3	880844597
80755	590	1331	4	879439645
14456	399	383	2	882350431
38490	346	276	1	874950029
65826	887	84	4	881381114
161	213	273	5	878870987
25103	415	641	3	879439960
90671	608	234	5	880404847
88844	95	392	3	880571428
8405	137	172	5	881433719
11070	392	333	4	891037531
2177	104	327	2	888442202
70124	435	268	5	884130688
89272	826	79	4	885690526
44784	684	218	1	878232961
80484	328	299	2	885044904
60500	749	934	3	878850333
29377	399	760	1	882341554
86310	930	756	3	879535015
23517	487	658	4	883530434
49873	717	980	4	884642268
22780	451	1392	1	879012812
68515	642	35	2	886570027
10125	129	269	4	883244011
44304	405	784	1	885548275
62886	757	156	3	888445551
90426	256	21	4	882163677
55735	354	811	5	891218091
56464	254	584	3	886473283
97115	459	298	3	879562895
54940	637	274	5	882904065
80160	394	431	5	880889607
59691	846	443	4	883948643
87110	884	127	4	876858877
85500	932	429	5	891249675
72753	943	549	1	888639772
85946	915	346	2	891030070
62749	763	157	4	878917467
42691	591	516	3	891031469
51270	401	748	3	891031784
11670	303	118	2	879485623
20313	439	242	5	882892424
75830	695	323	2	888806292
47299	201	160	5	884113368
77655	577	403	4	880475187
71026	748	64	4	879454707
55081	745	183	3	880123205
60	20	288	1	879667584
43835	606	125	4	878148493
15748	177	198	4	880131161
56008	707	792	4	886287107
77131	399	82	3	882344512
66994	454	480	4	881959652
59761	521	742	3	884477512
65149	869	181	3	884490825
42439	174	401	1	886515063
66796	922	756	2	891455185
93025	450	628	4	882377590
27266	459	222	4	879562994
1688	268	364	3	875743979
71892	663	827	2	889492796
82396	851	48	4	875731489
62392	889	168	4	880178449
66100	428	303	3	892572308
35251	435	831	2	884134677
22749	10	50	5	877888545
5729	332	44	3	888360342
37651	490	596	1	875427225
45820	539	45	4	879788345
41636	416	239	5	893212730
89185	940	382	3	885921953
67782	474	924	4	887915600
39993	658	276	4	875145572
85094	653	100	4	878854666
52642	741	1074	2	891457395
94398	759	294	5	875227708
62824	600	570	4	888452563
81300	539	340	2	879787771
78416	815	417	5	878694664
98517	474	381	4	887924683
60732	624	14	5	879792623
24689	399	1035	3	882352065
45155	246	672	4	884923047
47810	723	28	3	880498970
30995	382	177	4	875947005
76978	130	802	5	876252136
67381	474	96	4	887925497
16652	367	326	4	876689502
9848	207	540	3	880161839
21788	232	150	3	891565095
5472	125	1272	1	879454892
78662	54	405	4	880934806
47865	675	1653	5	889489913
83948	345	684	4	884992005
68835	488	418	3	891294530
27557	222	473	1	877563622
2336	13	488	3	890704999
14574	354	57	5	891217575
7931	363	316	3	891493918
30367	452	162	3	875277319
55814	207	1012	3	876109074
49954	421	129	5	892241459
28330	344	459	4	884899741
81615	334	121	3	891545067
9939	290	432	5	880474590
33167	378	969	4	880056195
20737	369	168	3	889428494
54111	561	367	3	885809583
38299	385	473	3	879440584
54043	790	123	3	884461413
75342	616	326	3	891224590
96592	729	346	1	893286168
70097	654	638	4	887864868
68124	392	589	4	891038946
58163	766	482	3	891309117
74328	129	300	3	883243934
92447	928	268	5	880935814
4825	302	328	3	879436844
40829	450	1444	4	882468239
46299	178	64	5	882826242
46844	486	275	4	879874582
43171	666	174	3	880139586
75998	666	237	3	880313391
9098	5	230	3	875636070
71668	498	517	4	881957353
18186	349	1117	3	879466366
48015	357	760	3	878952080
79862	629	392	4	880117747
7508	218	517	3	877488634
31240	286	930	2	876522240
18923	234	651	4	892078485
81074	655	1238	2	888474843
3159	85	517	5	879455238
48393	537	469	3	886030652
47696	590	125	3	879439509
1581	222	1042	4	878184514
81944	894	148	3	880416137
26040	406	641	5	884630523
76542	897	429	5	879990587
66974	223	313	5	891548750
84126	94	233	3	891722934
91691	804	928	4	879443736
67685	921	313	5	884673044
55552	262	417	2	879795319
18977	43	732	4	883955498
55100	469	474	5	879524117
56397	805	569	1	881695414
9443	311	136	5	884365357
16151	210	953	3	887737488
72953	699	9	2	878882133
21751	453	566	3	877561593
67849	120	127	4	889489772
87036	919	305	4	885059623
70158	624	313	5	885215463
94064	407	168	5	875042424
69002	835	612	4	891033927
50578	560	12	5	879975661
91451	913	419	5	881725737
37054	554	118	4	876550257
55699	239	518	3	889180949
52191	778	1273	3	890726925
54874	769	934	4	885424462
95320	115	117	4	881171009
42946	115	654	5	881171409
12284	303	1226	4	879544713
83981	592	326	4	882607573
7399	147	269	4	885593812
3304	111	887	3	891679692
6800	68	1028	4	876974430
16948	390	304	5	879693561
19376	233	249	5	883356871
21327	79	306	5	891271792
97611	943	216	4	888639327
90023	499	1483	1	892501259
48965	531	286	5	887048741
49281	627	76	3	879530173
55827	450	657	4	887660504
90822	851	597	4	875730686
286	193	96	1	889124507
84688	524	221	4	884323464
5235	306	476	3	876504679
44020	435	195	5	884131118
54238	537	346	3	886028544
41357	639	971	4	891239913
27711	442	710	5	883388576
23898	436	746	5	887770015
26055	494	1	3	879541374
81907	505	181	3	889333974
86885	213	1012	3	878870719
30656	308	97	1	887738469
17217	249	1016	3	879571752
69806	933	399	3	874939157
81775	188	50	4	875072741
74384	934	1449	5	891191976
83768	815	523	4	878693462
34688	263	511	5	891299324
5312	234	519	5	892078342
45580	276	552	3	874795795
4701	94	700	2	891723427
17533	218	4	3	877488546
24773	244	780	4	880602843
17270	445	597	1	891200320
92350	708	1028	2	877326217
74618	916	212	5	880844879
82606	815	258	4	884320310
6436	248	100	4	884534716
97788	420	285	5	891356891
97130	918	507	5	891987363
18508	221	461	4	875245574
60387	654	332	4	887863081
6973	59	570	4	888205745
821	299	387	2	889502756
57366	615	208	4	879449130
31288	354	151	3	891218356
49381	234	712	2	892336077
2557	77	238	5	884733965
14138	201	92	3	884112245
13672	18	131	4	880131004
80579	655	794	1	887431019
85740	184	480	4	889908571
17473	90	180	4	891384065
34455	455	265	4	879112152
94931	912	507	3	875965906
21870	409	276	4	881108455
58967	829	250	3	882816754
63273	141	409	5	884585274
16297	406	1047	3	879540358
36276	608	162	3	880406862
37061	324	827	4	880575715
38870	630	871	2	885666918
46335	711	269	5	879991028
16361	343	62	2	876406707
32127	158	544	2	880132638
13631	293	255	3	888905146
35637	315	513	5	879821299
32706	530	50	4	883781669
91463	716	385	1	879796011
56654	744	28	3	881170416
19724	385	189	5	881530739
83055	216	47	4	880244870
59065	622	402	3	882670252
91859	919	287	4	875289611
4502	224	1119	3	888082634
66116	904	694	3	879735551
54406	642	755	3	885603495
27099	416	785	3	888703399
97232	787	906	1	888979721
67227	940	315	4	884801125
72761	355	682	4	879485523
53194	303	187	5	879466631
84594	640	373	3	874778756
68418	543	61	4	875659098
94168	500	49	4	883876053
76031	417	515	4	879646225
8392	276	1253	1	874795729
32451	536	511	5	882359603
97175	815	588	5	878693906
45856	637	148	3	882905070
18818	312	179	5	891698793
10620	283	709	5	879298206
79642	932	550	2	891251331
50379	747	180	5	888639735
78644	886	237	4	876031850
36937	568	286	3	877906547
89100	373	231	3	877104976
92090	643	408	4	891445176
21650	455	531	3	879111291
11085	141	151	2	884585039
95567	797	257	5	879439362
96936	610	485	5	888703815
16603	393	403	3	889727503
47693	560	489	3	879975662
66848	650	393	3	891386778
37750	592	291	3	882609008
18509	367	258	4	876689364
53238	434	111	5	886724540
71500	763	475	4	878915722
32447	59	610	4	888205615
48785	92	758	1	875644796
81438	94	159	3	891723081
57098	498	168	4	881958174
50980	328	153	2	886037257
64828	169	443	4	891359418
5126	320	1210	4	884751316
24375	440	323	1	891577504
730	295	739	4	879518319
81380	697	546	4	882622626
31216	396	871	2	884646289
62764	268	25	3	875742556
61883	743	338	1	881277800
3140	83	364	1	886534501
98496	921	294	4	879379338
9091	176	100	5	886047918
87089	548	515	5	891044304
17324	378	471	3	880057018
48316	441	121	4	891035489
72416	728	304	4	879442794
44468	383	345	2	891192251
46154	399	755	2	882344757
59316	768	826	1	883835210
6237	275	630	3	880315243
54712	682	476	1	888522100
22400	85	10	4	879452898
10672	387	224	5	886480703
92429	410	352	3	888626682
89653	940	1167	4	885921198
98497	804	625	3	879445493
63453	889	1267	3	880182629
34266	97	408	5	884238652
70840	907	497	5	880160204
96751	492	1121	2	879969720
48077	1	238	4	875072235
88823	406	502	1	880131642
52127	159	829	4	880557741
2761	316	292	4	880853072
28233	168	871	3	884287711
28439	481	42	3	885828426
58842	804	522	3	879445190
29751	435	1231	2	884134019
55714	267	202	5	878972398
30387	38	247	5	892429460
20350	59	845	5	888203579
96905	43	202	5	875981190
39710	354	135	3	891218230
24817	145	486	3	882181659
16739	141	410	4	884585195
49223	279	1027	4	891208908
11759	125	692	3	892836523
54351	60	89	5	883326463
72109	567	631	3	882426869
53823	458	181	2	886396824
81703	586	182	3	884066016
45031	559	502	4	891035946
35236	450	207	4	882374497
6914	118	547	5	875385228
24380	396	1028	3	884646191
72239	883	137	5	891717356
64186	769	1028	3	885424186
18885	435	188	4	884131901
67095	716	225	3	879794482
53568	312	1192	3	891699491
67792	880	746	4	892959246
10328	271	402	4	885849791
9908	281	877	4	881200643
85246	151	124	5	879524491
38858	295	69	5	879517911
28192	92	800	3	875906802
97780	911	419	5	892840916
93237	846	470	5	883949200
99227	90	196	4	891385250
95940	655	367	3	887428031
8020	314	765	3	877889480
31194	280	284	3	891701090
70710	880	471	4	880167114
11679	319	302	4	876280242
98405	715	939	4	875964545
29081	269	1188	1	891451857
53663	766	228	3	891309811
74428	587	1265	4	892871252
55207	586	69	4	884059426
52050	389	731	3	880089152
75570	745	202	3	880123486
60668	738	470	4	875350551
77021	253	168	3	891628278
89035	825	1008	1	889020680
92948	669	313	4	891182948
76908	758	134	5	881975005
63935	553	275	5	879948552
26790	452	1427	5	885816768
50351	764	223	3	876244625
91688	645	288	3	892051741
29158	533	847	3	880402996
88593	878	154	3	880866369
34029	311	1119	4	884366703
73973	828	275	3	891035614
73201	938	105	1	891357137
53300	581	269	3	879641348
39817	525	252	3	881086780
63006	592	89	4	882955543
20579	347	271	1	881652191
91400	840	609	4	891204627
14140	345	387	4	884992823
19809	382	717	3	875946347
57843	370	52	4	879434969
83609	904	288	4	879735109
73409	15	283	4	879455505
76901	711	172	5	879992445
53025	216	56	5	880233608
41877	44	163	4	878348627
86965	887	1383	4	881379239
79028	845	310	4	885409493
62157	889	654	3	880178512
12688	364	289	3	875931432
68389	741	194	4	891457242
97170	234	2	2	892335142
54318	390	286	4	879693461
82261	880	1258	3	880175368
53019	655	165	3	887650512
26224	109	29	3	880582783
81384	447	50	5	878854552
62596	790	98	5	885156375
10930	57	1071	3	883698324
63267	704	175	3	891397712
90250	878	702	1	880871600
92097	535	134	5	879619144
83345	533	111	4	879192474
33021	521	721	4	885253337
80825	828	70	3	893186210
54244	763	22	4	878921853
9568	58	1069	2	893027661
33732	391	963	5	877399746
21647	387	463	4	886483526
24279	214	650	5	892668173
87121	761	263	1	876189950
36017	394	780	2	881059180
54762	766	654	4	891309090
87248	176	181	3	886047879
61335	815	99	4	878694665
71255	757	79	4	888445750
6286	29	358	2	882821044
25087	392	346	4	891037437
77467	154	185	5	879139002
68610	836	657	5	885754096
25928	504	194	3	887832668
72425	833	240	4	875035624
21986	343	117	2	876403121
19950	270	77	2	876956038
68682	886	1074	2	876033645
77659	374	179	1	880395575
15221	87	186	5	879876734
31854	158	92	4	880134407
109	198	498	3	884207492
87667	378	69	3	880046069
38332	6	405	1	883600066
88770	592	198	5	882956241
79852	870	56	5	875050826
75243	653	631	2	880150412
29752	263	646	5	891299877
84564	917	100	4	882910830
63377	697	288	2	882621431
26277	416	329	3	886314592
96063	435	366	2	884133134
59918	818	286	4	891870222
59707	655	403	2	891585574
58679	826	684	3	885690600
63091	18	22	5	880130640
98128	938	106	5	891357019
65894	889	462	5	880180707
50170	749	879	4	878846449
87697	455	372	4	879112055
98627	550	243	2	883426119
59183	398	173	4	875719080
65913	867	650	5	880078818
48046	82	175	4	878769598
84805	64	919	4	889739834
5214	312	847	3	891698174
73404	460	321	3	882910510
38355	609	878	1	886895827
73346	498	134	3	881956498
48774	527	628	3	879456289
41397	614	410	3	879464437
60117	389	477	4	880087939
14496	345	879	2	884901497
24006	319	268	4	889816026
47812	608	1183	1	880405484
17758	276	774	2	877934722
14417	21	671	5	874951657
69756	628	1296	5	880777096
33142	189	7	3	893264300
84520	933	195	4	874854589
69972	896	299	1	887235709
87919	468	24	3	875280462
41057	102	612	4	879082395
64025	174	132	2	886439516
81679	732	243	5	882589879
65588	243	10	4	879987526
91812	586	232	3	884058809
21707	387	473	4	886481033
2312	259	959	4	888720593
62400	522	11	4	876961076
27736	346	184	1	874950463
87037	919	16	4	875289533
23461	38	97	5	892430369
33247	407	972	3	876340120
94542	456	72	1	881374801
85530	296	898	4	884196284
2731	222	157	4	878181976
67046	444	328	5	890247082
66762	105	343	2	889214524
79966	847	79	4	878941588
87808	660	47	2	891200456
38017	193	1074	3	889126453
98285	943	196	5	888639192
41378	537	485	3	886031576
94802	633	226	4	877212085
83193	911	482	4	892838864
96732	373	178	4	877099352
94240	868	588	1	877106421
72532	437	511	5	880141962
88414	655	975	3	887426446
58397	825	298	5	880756726
78017	554	735	3	876369162
75339	918	921	4	891988029
46311	498	806	3	881957905
56943	668	82	4	881702925
73997	567	178	4	882425820
80958	650	315	3	891368885
70237	707	1479	5	886287854
8782	151	775	2	879543366
11965	388	816	4	886441248
29083	313	655	4	891014474
34871	488	22	4	891294108
66307	527	185	5	879455680
94969	504	561	4	887910023
63192	622	482	3	882592178
78589	847	200	3	878940756
59610	764	588	5	876246409
96692	797	294	3	879439105
16447	243	69	3	879988298
64480	892	604	5	886608296
64909	808	325	1	883949873
61674	425	355	3	890346705
64216	870	17	4	880584752
92901	757	1073	4	888466983
86863	630	120	4	885667678
62493	437	170	5	880140787
52091	136	15	4	882693723
51940	561	550	1	885810117
87389	314	93	1	877886221
13939	334	191	4	891545793
94347	883	739	2	891696715
31426	557	294	3	880484929
77330	880	720	2	880167965
36443	429	387	4	882386051
94179	394	33	4	880889259
95343	911	191	5	892838676
75572	487	24	4	883444558
63688	891	50	4	891638682
94339	115	696	4	881169984
51092	588	731	2	890026705
57441	567	640	4	882426927
85771	478	1041	3	889396449
24802	405	791	1	885547605
70770	415	204	4	879439865
89382	874	100	4	888632411
11496	144	193	4	888105287
37167	385	719	2	879447136
98976	786	497	4	882842946
21618	393	571	3	889731793
34578	553	199	4	879949153
14344	7	619	3	891352831
63885	6	223	4	883600747
34971	188	177	4	875073329
76986	624	546	3	879793093
11635	373	204	5	877098222
88324	891	121	4	883490041
66278	796	211	3	893048115
91784	788	828	3	880869396
70030	399	545	2	882345164
8932	38	71	5	892430516
99017	213	157	4	878955501
61273	707	719	3	886288189
19383	55	257	3	878176084
82598	852	235	4	891036765
95463	454	86	2	888267280
78331	412	174	5	879716918
18813	332	53	3	888360438
25196	5	194	4	878845197
31493	339	528	5	891033044
85369	645	50	4	892054824
91409	303	259	3	879466116
56140	710	1101	4	883705436
62976	591	79	4	891031171
71035	660	3	1	891405958
43134	442	174	4	883389776
23070	402	591	4	876267041
74719	201	603	4	884113924
50312	200	323	3	884125973
11862	373	729	4	877099263
37463	637	100	4	882902924
71444	853	688	3	879365169
72105	714	1	3	892776123
66709	903	181	4	891031309
68468	562	174	5	879196105
45224	586	672	2	884061084
9005	5	109	5	875635350
20407	11	168	3	891904949
54217	535	721	3	879618464
58806	807	22	5	892528470
90258	899	684	3	884122501
41514	592	631	3	882956624
33548	548	657	5	891044411
17818	202	604	5	879727058
90489	267	89	5	878971690
89919	898	327	5	888294529
16200	241	313	4	887249795
79984	823	195	4	878437703
78300	645	98	4	892053241
40893	347	290	3	881653132
77683	463	539	1	889936753
25708	296	259	1	884196374
24608	405	1400	1	885545975
44324	632	150	2	879457525
16853	95	393	5	880571678
43962	527	7	5	879456162
75951	934	664	4	891193331
63934	505	1063	3	889334334
56604	802	559	2	875985840
52037	592	657	4	882956011
44498	90	218	5	891385899
91473	458	1335	1	886395565
44780	707	153	3	886286844
58171	31	153	4	881548110
98550	594	520	4	874786664
30389	464	1598	3	878355088
79595	707	614	2	886287876
3880	305	14	4	886322893
88780	843	392	2	879447377
86988	203	628	4	880434810
74677	500	1311	1	883877467
86952	560	1134	3	879976478
85021	679	432	4	884487514
63084	796	232	3	893048911
53963	592	98	5	882955918
3526	293	484	5	888906217
5307	286	196	4	877533543
5180	343	55	3	876405129
28814	112	323	3	884992651
60863	582	257	3	882961608
90880	939	591	5	880260994
72130	464	295	5	878355033
37162	288	1358	5	886892241
39011	160	153	3	876860808
78308	469	168	4	879524006
93593	417	209	4	879647299
78346	929	182	4	879640225
58758	841	331	5	889066999
19448	65	216	4	879217912
81529	793	273	3	875103942
77947	189	531	3	893265327
3189	13	226	4	882397651
26126	201	1268	4	884112077
21953	381	673	3	892696209
44756	454	879	4	881958402
75507	854	50	4	882812102
9713	6	183	4	883601311
18999	363	91	4	891495238
21006	442	184	2	883390083
93404	553	589	5	879948964
72730	899	527	4	884121767
17868	276	409	3	874792310
65221	537	1006	2	886032245
66602	886	67	4	876033228
78804	223	289	1	891549017
93871	271	244	2	886106039
26330	59	647	5	888205336
10006	387	58	4	886484065
58307	592	332	3	882607286
62650	671	257	5	875388720
48044	606	135	5	880926245
45515	487	651	5	883445606
28870	174	111	5	886433898
31432	267	169	5	878972614
67571	889	1070	3	880178367
69672	567	514	5	882425701
78774	882	89	5	879867508
61943	716	81	4	879796475
3585	249	23	4	879572432
13226	58	228	5	884305271
83670	715	549	3	875964519
93434	472	419	4	875982337
91997	699	202	3	878883112
67787	368	559	3	889783562
16994	244	738	4	880607489
38901	481	190	5	885828732
80986	643	656	4	891447196
45389	10	69	4	877889131
13613	62	227	1	879375843
64701	630	496	3	885667854
66892	870	396	3	875680668
20395	426	848	4	879444117
81937	486	544	4	879875249
88578	559	261	3	891035378
58553	788	10	4	880869584
92142	100	898	4	891375454
6961	75	475	5	884049939
33018	532	153	4	888629670
13733	389	153	3	880088510
19347	354	498	4	891217610
42622	476	999	2	883365385
83845	868	946	1	877107189
58824	282	319	4	879949394
16576	283	676	3	879297867
53103	727	747	2	883712519
72882	886	803	2	876033015
92879	943	234	3	888693184
81093	475	269	4	891451276
71249	894	170	4	882404329
73109	530	443	4	883790943
59857	652	538	4	882567012
50605	554	294	3	876231229
84106	804	529	4	879441913
64567	876	178	4	879428378
54212	389	674	2	880088900
4059	116	1082	3	876453171
38680	643	229	3	891449640
77028	417	188	4	879647232
85512	833	181	2	875036321
64003	535	223	5	879618207
95670	917	473	3	882911390
82666	864	96	5	888887830
59420	660	168	5	891199477
39812	338	52	5	879438690
74528	160	129	4	876768828
36007	401	684	4	891033651
38150	468	222	4	875279269
61912	291	1248	4	875087634
2619	75	476	1	884050393
9608	336	208	2	877757930
72710	699	458	4	879148051
61371	474	66	4	887926437
9881	299	216	5	889502688
12801	58	1019	4	884305088
35208	487	402	4	883531507
72249	699	220	2	885775430
4035	13	300	1	881515736
45751	416	281	5	893213103
99581	201	237	4	884140307
74271	896	993	4	887235498
42705	528	588	2	886101736
72567	11	8	4	891904949
79070	793	928	3	875104864
45203	602	748	3	888638160
83244	567	199	4	882425820
56376	487	572	1	884050940
71005	480	79	4	891208718
79815	545	205	4	884134276
47311	393	203	4	887746091
66304	896	1672	2	887159554
39517	533	91	2	879190991
96362	896	100	3	887158294
11137	186	288	1	879022858
46957	588	417	5	890026009
90136	638	226	5	876695217
79040	543	778	4	877550399
42461	627	732	3	879530568
23250	416	708	4	889907392
82048	660	217	2	891200817
88409	908	194	3	879722932
84051	922	168	3	891450968
8143	70	472	3	884148885
41929	115	124	5	881170332
72602	790	585	2	885157686
46091	402	471	4	876267041
91475	715	1188	2	875964843
82019	653	96	4	878854145
77580	640	540	3	874778479
76929	551	640	4	892783750
29956	22	184	5	878887869
76917	835	210	5	891033303
58428	536	404	4	882359838
59121	650	1	3	891369759
1887	276	364	3	877935377
59118	85	357	4	879454045
16092	327	421	2	887745840
92005	826	511	3	885690482
23958	453	33	4	877561522
98679	796	1126	1	892662826
51397	682	181	5	888518639
92784	886	512	1	876031526
61355	847	658	3	878940855
50126	145	892	2	885557505
44537	14	265	3	890881216
22168	465	474	3	883531246
72015	724	750	2	883757170
66719	911	174	4	892838577
3609	261	597	4	890456142
89718	927	82	2	879197269
10984	307	746	4	875681078
84426	655	695	3	891585242
55629	7	568	5	891352261
31586	222	1139	3	878185137
19053	452	736	3	887890174
76462	738	732	3	875350316
76259	854	461	3	882814298
99817	574	328	3	891279174
24178	331	32	4	877196633
2108	299	615	4	878192555
20091	298	511	4	884127690
54050	748	258	5	879454081
71751	931	310	3	891035876
90218	328	167	3	885048861
28603	445	1528	2	891200355
82330	851	1280	4	890343493
37232	567	611	4	882425998
64385	758	1019	4	881975736
88925	927	154	3	879184534
24741	279	181	3	875298494
60146	757	128	3	888466490
71100	399	24	4	882341239
38245	426	134	4	879444787
96185	599	546	4	880953441
36379	583	268	5	879384094
99871	535	1170	3	879618019
89308	666	493	5	880139252
77172	815	95	3	878693381
16196	303	218	4	879484695
21807	158	570	3	880134445
77546	893	849	3	874830372
52521	434	477	5	886724940
69759	511	260	4	890004916
71429	521	343	3	884475605
33346	217	50	1	889069684
42305	669	462	5	892550137
77843	145	226	1	875272196
37393	308	663	5	887738469
55285	712	220	5	874729682
29978	472	633	4	875981428
63442	212	87	5	879304010
37846	468	856	4	875302155
56922	326	510	5	879876141
55774	366	53	5	888857990
33171	299	965	4	889501260
33919	5	414	3	875636691
21822	95	447	2	880572166
18740	409	181	4	881109019
58164	659	176	4	891045747
91583	892	159	4	886609977
65793	187	300	4	879464783
49975	209	16	4	883417810
97349	742	282	3	881335857
19714	336	158	3	877756618
16424	336	1218	3	877757790
53611	13	398	2	882398410
24610	178	790	3	882827870
70847	704	648	5	891397667
10204	77	405	3	884733422
80483	747	732	3	888639138
21377	339	91	5	891034282
2167	7	106	4	891353892
14886	372	77	5	876869794
9323	7	567	1	892132019
90018	792	15	4	877909865
38629	286	139	3	889653012
61412	708	1280	1	892718819
93154	559	1401	3	891034172
66492	806	155	3	882390164
51018	627	318	5	879529701
16382	354	174	4	891218068
81523	848	805	5	887048111
8212	144	274	3	888104382
53068	278	515	5	891295330
74804	749	968	3	878850186
4417	254	596	4	886473852
14242	280	723	5	891701853
34342	472	567	4	875982922
10593	51	64	4	883498936
11061	208	524	4	883108745
87402	201	1166	3	884113806
76509	653	290	3	880153522
63353	430	528	4	877226164
53288	768	65	4	887305100
65117	125	90	5	892838623
29986	532	515	5	889327324
49212	399	385	3	882344597
71119	676	174	5	892686459
10517	268	91	3	875310311
48198	538	294	3	877095702
39998	272	175	5	879455043
67029	313	141	4	891030189
1674	142	82	4	888640356
11247	271	58	3	885849325
10031	28	222	5	881961393
69045	648	758	2	884795447
95700	659	519	4	891383889
92267	266	325	1	892257419
7075	184	88	3	889909551
45936	374	820	4	882158327
63829	707	194	4	886286246
95713	707	1024	5	890008041
30067	550	259	2	883426119
45601	386	323	4	877655085
37299	639	242	4	891238514
41953	506	66	4	874874676
22565	464	358	3	878354680
40793	454	660	3	888267128
44298	328	692	4	885046976
70466	909	300	5	891919232
62470	798	173	5	875656071
44602	54	100	5	880931595
91899	533	70	4	879191938
55318	473	129	4	878157329
86271	203	748	2	880433474
36978	291	1229	2	874868027
5452	343	44	3	876406640
86513	889	789	2	880179508
25495	438	118	4	879868529
75470	181	151	2	878962866
62997	868	452	2	877111394
50286	772	312	4	889028941
58413	179	914	5	892151174
48028	642	1480	1	886569922
47916	301	412	4	882075110
26416	437	218	2	880142830
61269	745	124	5	880122775
40685	597	293	5	875340939
54171	644	237	4	889076775
49501	722	300	3	891279945
16023	314	1517	4	877891937
75007	630	465	1	885668203
13586	234	1458	4	892336165
87775	280	216	5	891701685
22487	387	549	5	886484012
22450	400	321	4	885676452
42567	605	191	5	879426212
21311	13	838	1	882397742
66260	820	316	3	887955204
32796	561	19	3	885808673
82647	883	185	5	891695692
73290	450	386	4	882397049
16255	204	336	1	892391854
79958	907	245	4	880158556
86762	295	1050	5	879517761
